Species,Latitude,Longitude
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50261,-73.75508
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56219,-73.74542
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,1.943611,-76.580278
Tremarctos ornatus,2.333056,-76.345556
Tremarctos ornatus,2.333056,-76.358056
Tremarctos ornatus,1.935556,-76.625833
Tremarctos ornatus,2.36,-76.401389
Tremarctos ornatus,1.940556,-76.625
Tremarctos ornatus,2.331667,-76.359167
Tremarctos ornatus,1.939722,-76.616944
Tremarctos ornatus,2.323333,-76.294722
Tremarctos ornatus,1.943611,-76.585833
Tremarctos ornatus,1.937778,-76.586389
Tremarctos ornatus,4.83025,-76.17313
Tremarctos ornatus,1.858278,-76.620861
Tremarctos ornatus,2.133333,-76.466667
Tremarctos ornatus,1.944722,-76.553056
Tremarctos ornatus,1.950556,-76.541389
Tremarctos ornatus,1.919167,-76.615556
Tremarctos ornatus,1.907778,-76.6175
Tremarctos ornatus,1.946944,-76.552778
Tremarctos ornatus,2.339167,-76.394167
Tremarctos ornatus,1.950833,-76.541944
Tremarctos ornatus,2.336944,-76.395556
Tremarctos ornatus,2.135278,-76.468333
Tremarctos ornatus,2.343333,-76.396389
Tremarctos ornatus,1.917222,-76.621944
Tremarctos ornatus,1.943611,-76.56
Tremarctos ornatus,1.951111,-76.545833
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,1.54636,-75.62461
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,1.54636,-75.62461
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,1.54636,-75.62461
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,1.54636,-75.62461
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.65717,-73.82328
Tremarctos ornatus,4.56194,-73.74444
Tremarctos ornatus,4.50189,-73.75522
Tremarctos ornatus,1.54636,-75.62461
Tremarctos ornatus,1.54636,-75.62461
Tremarctos ornatus,1.922222,-76.587778
Tremarctos ornatus,2.202222,-76.423056
Tremarctos ornatus,2.224167,-76.4275
Tremarctos ornatus,2.166667,-76.483333
Tremarctos ornatus,2.248333,-76.423889
Tremarctos ornatus,2.243889,-76.416944
Tremarctos ornatus,1.920556,-76.588056
Tremarctos ornatus,1.918889,-76.588889
Tremarctos ornatus,1.864444,-76.634167
Tremarctos ornatus,2.246111,-76.421111
Tremarctos ornatus,2.166667,-76.483333
Tremarctos ornatus,1.863056,-76.629444
Tremarctos ornatus,2.209444,-76.435278
Tremarctos ornatus,1.863056,-76.615833
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62571,-73.81582
Tremarctos ornatus,4.62571,-73.81582
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,1.47408,-75.73234
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,4.62133,-73.82478
Tremarctos ornatus,1.47408,-75.73234
Tremarctos ornatus,1.47408,-75.73234
Tremarctos ornatus,2.17796,-76.581872
Tremarctos ornatus,2.174,-76.59477
Tremarctos ornatus,2.218046,-76.57658
Tremarctos ornatus,2.133333,-76.562222
Tremarctos ornatus,2.214444,-76.603611
Tremarctos ornatus,2.18368,-76.579766
Tremarctos ornatus,2.176667,-76.621111
Tremarctos ornatus,2.218118,-76.57611
Tremarctos ornatus,2.156944,-76.568611
Tremarctos ornatus,2.159167,-76.571389
Tremarctos ornatus,2.228889,-76.578611
Tremarctos ornatus,2.207437,-76.57548
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,1.92822,-77.32528
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
Tremarctos ornatus,4.65012,-73.82742
